Election_Year,Region,Ethnic_Group,Language,Education_Level,Population_Density,GDP_per_Capita,Candidate_Origin_Region,Voted_For,Election_Winner_Party
2019,Southern,Lambya/Nyiha,Chilomwe,Primary,244,618,Central,PETRA,MCP
2019,Southern,Lomwe,Chilomwe,Primary,414,658,Central,MCP,MCP
2019,Northern,Sena,Chitumbuka,Secondary,94,408,Central,PETRA,MCP
2019,Northern,Yao,Chitumbuka,Secondary,275,230,Central,Mbakwaku,MCP
2019,Northern,Sena,Chichewa,No formal,139,860,Northern,UTM,MCP
2019,Northern,Tonga,English,Primary,130,442,Southern,Other,MCP
2019,Central,Nyanja,Chichewa,Tertiary,112,665,Central,PETRA,MCP
2019,Northern,Sena,Chitumbuka,Secondary,196,328,Southern,PETRA,MCP
2019,Central,Chewa,Chichewa,Primary,241,723,Southern,DPP,MCP
2019,Central,Sena,Chichewa,Tertiary,143,755,Central,UTM,MCP
2019,Central,Tumbuka,English,Tertiary,261,518,Central,MCP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,97,622,Central,UTM,MCP
2019,Southern,Yao,Chilomwe,Primary,365,569,Northern,DPP,MCP
2019,Northern,Nyanja,Chitumbuka,Secondary,155,402,Central,MCP,MCP
2019,Northern,Yao,Chitumbuka,Primary,127,465,Southern,MCP,MCP
2019,Northern,Lomwe,Chitumbuka,Primary,169,223,Central,DPP,MCP
2019,Northern,Sena,Chichewa,Secondary,20,319,Central,PETRA,MCP
2019,Northern,Nyanja,Chitumbuka,Primary,216,571,Northern,Other,MCP
2019,Central,Tumbuka,Chiyao,Secondary,245,844,Northern,MCP,MCP
2019,Northern,Sena,English,Primary,37,522,Southern,Other,MCP
2019,Central,Tumbuka,Chichewa,Secondary,297,708,Southern,Independent,MCP
2019,Central,Tumbuka,Chichewa,Primary,228,829,Central,Independent,MCP
2019,Central,Tumbuka,Chichewa,Primary,378,986,Central,MCP,MCP
2019,Central,Ngoni,English,Primary,322,579,Southern,MCP,MCP
2019,Northern,Yao,Chitumbuka,Primary,64,484,Northern,MCP,MCP
2019,Northern,Yao,Chitumbuka,Tertiary,187,388,Southern,Independent,MCP
2019,Central,Nyanja,Chiyao,Primary,225,185,Central,DPP,MCP
2019,Southern,Tonga,Chilomwe,Primary,397,603,Southern,MCP,MCP
2019,Central,Tumbuka,Chichewa,Primary,79,631,Central,MCP,MCP
2019,Central,Ngoni,Chichewa,Primary,241,480,Northern,Other,MCP
2019,Northern,Tonga,Chichewa,Primary,162,471,Central,MCP,MCP
2019,Northern,Ngonde,Chitumbuka,Primary,138,503,Central,DPP,MCP
2019,Northern,Nyanja,Chichewa,Secondary,106,378,Southern,MCP,MCP
2019,Southern,Lomwe,Chichewa,Primary,357,904,Southern,MCP,MCP
2019,Central,Lomwe,Chichewa,Primary,251,615,Central,MCP,MCP
2019,Central,Lomwe,Chiyao,Secondary,120,368,Central,MCP,MCP
2019,Central,Ngoni,Chichewa,Secondary,337,759,Central,PETRA,MCP
2019,Southern,Tonga,Chilomwe,Primary,175,852,Central,MCP,MCP
2019,Northern,Tumbuka,English,Secondary,111,506,Northern,PETRA,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,No formal,527,1158,Southern,Independent,MCP
2019,Northern,Lambya/Nyiha,Chitumbuka,Secondary,126,530,Northern,MCP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,171,901,Southern,MCP,MCP
2019,Southern,Tonga,Chichewa,Secondary,259,659,Central,DPP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Secondary,145,770,Southern,MCP,MCP
2019,Central,Tonga,Chichewa,Primary,294,752,Central,MCP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,No formal,387,820,Central,DPP,MCP
2019,Central,Nyanja,Chichewa,Primary,231,668,Southern,Other,MCP
2019,Central,Ngoni,Chichewa,Primary,293,639,Northern,MCP,MCP
2019,Northern,Ngoni,Chitumbuka,Primary,101,235,Northern,Other,MCP
2019,Central,Tumbuka,Chichewa,Primary,274,626,Northern,MCP,MCP
2019,Southern,Lomwe,Chilomwe,Secondary,318,765,Northern,MCP,MCP
2019,Central,Sena,Chichewa,No formal,229,669,Southern,MCP,MCP
2019,Northern,Lambya/Nyiha,English,Secondary,127,324,Southern,UTM,MCP
2019,Northern,Ngonde,Chitumbuka,Tertiary,124,666,Southern,Mbakwaku,MCP
2019,Southern,Lomwe,Chilomwe,Secondary,345,514,Southern,PETRA,MCP
2019,Central,Chewa,Chichewa,Primary,298,763,Central,Other,MCP
2019,Central,Tumbuka,Chichewa,Secondary,214,717,Central,UTM,MCP
2019,Northern,Tonga,Chitumbuka,Primary,170,563,Central,MCP,MCP
2019,Southern,Tumbuka,Chilomwe,Secondary,279,704,Southern,MCP,MCP
2019,Central,Lomwe,Chichewa,Tertiary,292,1008,Northern,MCP,MCP
2019,Northern,Tonga,Chitumbuka,Primary,54,342,Southern,Other,MCP
2019,Central,Tumbuka,Chichewa,Primary,264,642,Northern,MCP,MCP
2019,Central,Tumbuka,Chiyao,Tertiary,229,725,Northern,MCP,MCP
2019,Central,Sena,Chiyao,Secondary,312,631,Central,Other,MCP
2019,Southern,Lomwe,Chichewa,Primary,183,732,Northern,MCP,MCP
2019,Central,Chewa,Chichewa,Primary,197,497,Central,UTM,MCP
2019,Southern,Ngoni,English,Secondary,388,711,Northern,DPP,MCP
2019,Central,Ngonde,Chichewa,No formal,155,478,Central,MCP,MCP
2019,Southern,Ngonde,Chichewa,Primary,298,1098,Central,MCP,MCP
2019,Central,Ngoni,Chichewa,Primary,231,614,Central,MCP,MCP
2019,Southern,Ngoni,Chilomwe,Secondary,371,852,Northern,MCP,MCP
2019,Central,Lomwe,English,Secondary,123,675,Southern,MCP,MCP
2019,Southern,Ngonde,Chilomwe,Primary,419,574,Southern,MCP,MCP
2019,Southern,Lomwe,Chilomwe,Primary,133,650,Central,Mbakwaku,MCP
2019,Northern,Sena,Chitumbuka,Secondary,106,536,Central,DPP,MCP
2019,Central,Tonga,Chichewa,Primary,132,362,Southern,DPP,MCP
2019,Central,Sena,Chichewa,Primary,188,870,Central,MCP,MCP
2019,Central,Chewa,Chiyao,Secondary,152,772,Southern,DPP,MCP
2019,Northern,Ngonde,English,Secondary,176,545,Southern,MCP,MCP
2019,Southern,Yao,Chilomwe,Primary,279,884,Central,UTM,MCP
2019,Central,Ngonde,Chiyao,Tertiary,198,633,Southern,MCP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Tertiary,180,511,Central,DPP,MCP
2019,Central,Chewa,Chichewa,Secondary,169,619,Southern,MCP,MCP
2019,Northern,Nyanja,Chichewa,Primary,233,538,Northern,MCP,MCP
2019,Northern,Lambya/Nyiha,Chitumbuka,Primary,223,452,Central,Other,MCP
2019,Central,Ngoni,Chichewa,No formal,211,637,Southern,MCP,MCP
2019,Southern,Lomwe,Chilomwe,No formal,376,905,Southern,DPP,MCP
2019,Northern,Tonga,Chitumbuka,Primary,99,201,Central,Other,MCP
2019,Southern,Lomwe,Chichewa,Primary,337,231,Southern,PETRA,MCP
2019,Southern,Chewa,Chichewa,Secondary,395,827,Northern,MCP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Secondary,277,1054,Central,MCP,MCP
2019,Central,Lambya/Nyiha,English,No formal,222,930,Central,MCP,MCP
2019,Northern,Lomwe,English,Primary,112,375,Southern,DPP,MCP
2019,Central,Chewa,Chichewa,Tertiary,102,665,Southern,MCP,MCP
2019,Central,Chewa,Chiyao,Primary,290,646,Central,PETRA,MCP
2019,Northern,Ngoni,Chichewa,Secondary,166,218,Central,Mbakwaku,MCP
2019,Northern,Chewa,Chitumbuka,Secondary,56,698,Central,Mbakwaku,MCP
2019,Central,Tonga,Chichewa,Primary,300,609,Central,PETRA,MCP
2019,Central,Chewa,Chichewa,Primary,231,465,Southern,DPP,MCP
2019,Central,Tonga,English,Primary,212,653,Southern,UTM,MCP
2019,Northern,Ngonde,Chitumbuka,No formal,158,260,Southern,DPP,MCP
2019,Central,Ngoni,Chichewa,Primary,91,453,Southern,MCP,MCP
2019,Central,Yao,English,No formal,242,662,Southern,UTM,MCP
2019,Northern,Nyanja,Chitumbuka,Primary,129,100,Central,MCP,MCP
2019,Central,Yao,English,Primary,157,400,Central,DPP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Secondary,175,585,Northern,MCP,MCP
2019,Central,Tumbuka,Chichewa,No formal,138,731,Central,DPP,MCP
2019,Central,Lambya/Nyiha,English,Primary,251,629,Southern,Independent,MCP
2019,Southern,Ngoni,Chilomwe,Primary,513,911,Southern,MCP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Tertiary,199,721,Central,Mbakwaku,MCP
2019,Southern,Tumbuka,Chichewa,Primary,344,722,Northern,Other,MCP
2019,Central,Nyanja,Chichewa,Secondary,254,372,Central,MCP,MCP
2019,Southern,Yao,Chilomwe,Secondary,319,533,Southern,DPP,MCP
2019,Northern,Tumbuka,Chichewa,Primary,44,422,Central,DPP,MCP
2019,Southern,Nyanja,Chilomwe,Secondary,284,992,Northern,Other,MCP
2019,Central,Yao,Chichewa,Secondary,235,520,Northern,Other,MCP
2019,Central,Ngonde,Chichewa,Tertiary,268,699,Northern,MCP,MCP
2019,Central,Sena,Chichewa,Secondary,285,687,Southern,MCP,MCP
2019,Southern,Tumbuka,Chichewa,Secondary,162,459,Southern,Other,MCP
2019,Northern,Ngoni,Chitumbuka,Tertiary,156,397,Central,Independent,MCP
2019,Central,Ngonde,Chichewa,Secondary,187,1102,Central,MCP,MCP
2019,Northern,Yao,English,Primary,144,445,Central,PETRA,MCP
2019,Southern,Yao,Chilomwe,Tertiary,369,847,Southern,UTM,MCP
2019,Central,Chewa,Chichewa,Primary,136,892,Northern,MCP,MCP
2019,Central,Yao,Chichewa,Primary,274,573,Southern,MCP,MCP
2019,Central,Chewa,English,Secondary,379,732,Northern,Other,MCP
2019,Central,Tonga,Chichewa,No formal,355,727,Northern,MCP,MCP
2019,Northern,Yao,Chichewa,Secondary,168,484,Southern,DPP,MCP
2019,Southern,Yao,English,Primary,267,749,Southern,DPP,MCP
2019,Central,Sena,Chichewa,Tertiary,232,622,Southern,UTM,MCP
2019,Southern,Lambya/Nyiha,Chichewa,Primary,155,602,Central,DPP,MCP
2019,Central,Ngonde,Chichewa,Secondary,348,779,Northern,Independent,MCP
2019,Central,Ngonde,Chichewa,Secondary,174,488,Central,MCP,MCP
2019,Northern,Tumbuka,Chitumbuka,Primary,128,423,Southern,UTM,MCP
2019,Central,Lambya/Nyiha,English,Secondary,160,777,Central,MCP,MCP
2019,Central,Sena,Chichewa,Primary,296,673,Northern,Other,MCP
2019,Northern,Tumbuka,Chichewa,Tertiary,143,326,Southern,Independent,MCP
2019,Southern,Ngonde,Chilomwe,Primary,311,790,Southern,PETRA,MCP
2019,Northern,Ngoni,Chichewa,Primary,47,369,Northern,MCP,MCP
2019,Southern,Chewa,Chilomwe,Primary,353,981,Central,MCP,MCP
2019,Central,Sena,Chichewa,Secondary,262,353,Northern,Other,MCP
2019,Central,Lomwe,Chichewa,Secondary,316,988,Southern,MCP,MCP
2019,Southern,Ngoni,Chichewa,Secondary,440,794,Southern,DPP,MCP
2019,Central,Ngonde,Chichewa,Primary,183,802,Northern,UTM,MCP
2019,Central,Lambya/Nyiha,Chiyao,Primary,192,507,Northern,MCP,MCP
2019,Central,Tonga,Chichewa,Secondary,305,571,Northern,MCP,MCP
2019,Southern,Nyanja,Chilomwe,Primary,334,1106,Northern,Independent,MCP
2019,Southern,Sena,Chilomwe,No formal,86,552,Southern,DPP,MCP
2019,Central,Chewa,Chichewa,Secondary,144,821,Southern,MCP,MCP
2019,Northern,Nyanja,Chitumbuka,Secondary,102,353,Southern,Mbakwaku,MCP
2019,Central,Lomwe,Chichewa,Primary,164,919,Southern,MCP,MCP
2019,Southern,Tonga,Chilomwe,Secondary,332,426,Southern,DPP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Secondary,336,1062,Southern,DPP,MCP
2019,Southern,Yao,Chilomwe,Primary,322,1092,Central,DPP,MCP
2019,Central,Sena,Chiyao,Primary,348,766,Southern,MCP,MCP
2019,Southern,Tonga,Chichewa,Primary,316,553,Southern,MCP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,163,622,Southern,DPP,MCP
2019,Northern,Tumbuka,Chitumbuka,Primary,134,374,Central,DPP,MCP
2019,Northern,Nyanja,Chitumbuka,Secondary,189,482,Southern,Independent,MCP
2019,Southern,Nyanja,Chilomwe,Primary,400,685,Central,Mbakwaku,MCP
2019,Central,Nyanja,Chichewa,Secondary,189,756,Southern,UTM,MCP
2019,Central,Tumbuka,Chichewa,Secondary,222,904,Northern,Other,MCP
2019,Northern,Lomwe,English,Secondary,108,485,Southern,PETRA,MCP
2019,Southern,Lomwe,Chilomwe,Primary,286,628,Northern,MCP,MCP
2019,Southern,Lomwe,Chilomwe,Secondary,255,1007,Southern,DPP,MCP
2019,Southern,Tonga,Chichewa,Tertiary,400,786,Central,DPP,MCP
2019,Central,Tonga,Chiyao,No formal,274,357,Northern,MCP,MCP
2019,Northern,Lomwe,Chitumbuka,Secondary,198,611,Central,Other,MCP
2019,Central,Tumbuka,Chichewa,Primary,250,446,Central,MCP,MCP
2019,Northern,Yao,Chitumbuka,No formal,81,587,Central,MCP,MCP
2019,Northern,Nyanja,Chichewa,Primary,149,342,Central,PETRA,MCP
2019,Northern,Lomwe,Chitumbuka,No formal,195,711,Northern,Other,MCP
2019,Central,Nyanja,Chiyao,No formal,151,271,Southern,Mbakwaku,MCP
2019,Southern,Chewa,Chilomwe,Primary,394,927,Central,Independent,MCP
2019,Central,Sena,Chichewa,Primary,196,576,Northern,MCP,MCP
2019,Southern,Chewa,English,Primary,352,1182,Central,DPP,MCP
2019,Southern,Yao,English,Primary,259,605,Central,MCP,MCP
2019,Southern,Nyanja,Chilomwe,Secondary,283,707,Southern,Independent,MCP
2019,Southern,Tonga,Chilomwe,Primary,228,1020,Southern,Independent,MCP
2019,Northern,Yao,English,Primary,65,693,Central,Independent,MCP
2019,Central,Ngoni,Chichewa,Primary,132,526,Central,MCP,MCP
2019,Central,Lambya/Nyiha,Chiyao,Primary,200,374,Central,DPP,MCP
2019,Northern,Tumbuka,English,Primary,271,489,Northern,UTM,MCP
2019,Northern,Chewa,Chitumbuka,Secondary,123,428,Southern,UTM,MCP
2019,Southern,Lomwe,Chilomwe,No formal,223,999,Northern,MCP,MCP
2019,Southern,Nyanja,English,Primary,298,937,Northern,DPP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Secondary,199,779,Central,DPP,MCP
2019,Northern,Tumbuka,Chitumbuka,Primary,138,481,Southern,DPP,MCP
2019,Central,Yao,Chichewa,Primary,168,701,Southern,Other,MCP
2019,Central,Ngoni,Chichewa,Secondary,228,530,Central,PETRA,MCP
2019,Southern,Lomwe,English,Primary,402,815,Central,UTM,MCP
2019,Northern,Yao,Chitumbuka,Secondary,211,456,Northern,Independent,MCP
2019,Northern,Ngoni,Chitumbuka,Primary,85,556,Southern,UTM,MCP
2019,Southern,Tumbuka,Chilomwe,No formal,335,1098,Central,PETRA,MCP
2019,Central,Tonga,Chichewa,Secondary,190,1016,Central,MCP,MCP
2019,Northern,Lambya/Nyiha,Chitumbuka,Tertiary,108,543,Central,MCP,MCP
2019,Central,Yao,Chichewa,Primary,62,821,Northern,DPP,MCP
2019,Central,Ngonde,Chichewa,Primary,101,305,Northern,PETRA,MCP
2019,Central,Tumbuka,Chichewa,Secondary,146,888,Southern,MCP,MCP
2019,Central,Tumbuka,Chichewa,No formal,277,816,Northern,Independent,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Primary,234,1070,Central,Other,MCP
2019,Southern,Yao,Chichewa,Primary,243,777,Central,DPP,MCP
2019,Southern,Sena,Chichewa,Primary,294,817,Northern,DPP,MCP
2019,Southern,Tonga,Chichewa,No formal,244,883,Northern,Independent,MCP
2019,Northern,Yao,English,Secondary,116,478,Central,UTM,MCP
2019,Northern,Tumbuka,Chitumbuka,Secondary,81,479,Northern,DPP,MCP
2019,Southern,Tumbuka,Chichewa,Primary,451,1010,Southern,PETRA,MCP
2019,Central,Lambya/Nyiha,Chichewa,No formal,282,649,Southern,MCP,MCP
2019,Southern,Tonga,English,Secondary,197,608,Southern,DPP,MCP
2019,Northern,Nyanja,Chitumbuka,Primary,119,487,Northern,PETRA,MCP
2019,Central,Lambya/Nyiha,Chiyao,Secondary,282,394,Central,PETRA,MCP
2019,Central,Tumbuka,Chichewa,Primary,202,613,Southern,MCP,MCP
2019,Central,Nyanja,Chichewa,Primary,292,659,Southern,MCP,MCP
2019,Southern,Lomwe,Chichewa,Primary,363,660,Central,DPP,MCP
2019,Central,Sena,Chiyao,Primary,158,445,Central,PETRA,MCP
2019,Northern,Chewa,Chitumbuka,Primary,226,428,Southern,MCP,MCP
2019,Central,Tonga,Chichewa,Primary,210,577,Central,Mbakwaku,MCP
2019,Northern,Lomwe,English,Primary,113,777,Central,MCP,MCP
2019,Central,Ngonde,Chichewa,Primary,225,400,Southern,MCP,MCP
2019,Southern,Yao,Chilomwe,Secondary,219,737,Central,Independent,MCP
2019,Central,Lambya/Nyiha,Chichewa,Tertiary,205,661,Northern,MCP,MCP
2019,Central,Ngonde,Chichewa,Tertiary,352,621,Central,UTM,MCP
2019,Northern,Sena,Chitumbuka,Tertiary,133,504,Central,UTM,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Primary,269,931,Central,DPP,MCP
2019,Central,Ngoni,Chichewa,Primary,167,474,Northern,MCP,MCP
2019,Central,Ngoni,English,No formal,316,626,Central,MCP,MCP
2019,Central,Chewa,Chichewa,Tertiary,145,339,Southern,DPP,MCP
2019,Southern,Chewa,Chichewa,No formal,339,491,Northern,DPP,MCP
2019,Northern,Chewa,Chitumbuka,Secondary,163,574,Southern,DPP,MCP
2019,Central,Yao,Chichewa,Secondary,186,120,Southern,MCP,MCP
2019,Southern,Nyanja,English,Primary,194,848,Southern,DPP,MCP
2019,Central,Lomwe,Chichewa,Secondary,131,537,Central,PETRA,MCP
2019,Southern,Ngoni,Chichewa,Secondary,391,1013,Southern,MCP,MCP
2019,Southern,Lomwe,Chilomwe,Primary,225,362,Southern,MCP,MCP
2019,Southern,Sena,Chichewa,Primary,332,1090,Central,Mbakwaku,MCP
2019,Central,Yao,Chiyao,Secondary,291,650,Central,Mbakwaku,MCP
2019,Central,Ngonde,Chichewa,Secondary,250,644,Central,Mbakwaku,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,253,782,Southern,MCP,MCP
2019,Southern,Tonga,Chilomwe,Tertiary,239,811,Central,MCP,MCP
2019,Southern,Nyanja,English,Primary,316,668,Southern,DPP,MCP
2019,Central,Lomwe,English,Primary,180,759,Central,DPP,MCP
2019,Central,Yao,Chiyao,Primary,342,1039,Central,DPP,MCP
2019,Central,Chewa,Chichewa,Tertiary,227,496,Central,Independent,MCP
2019,Southern,Ngoni,Chichewa,Primary,130,863,Southern,DPP,MCP
2019,Southern,Yao,Chilomwe,Tertiary,324,651,Central,DPP,MCP
2019,Northern,Ngonde,Chichewa,No formal,202,799,Southern,MCP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,160,628,Southern,Independent,MCP
2019,Central,Lambya/Nyiha,Chichewa,Secondary,374,663,Northern,MCP,MCP
2019,Northern,Lambya/Nyiha,Chitumbuka,Secondary,127,709,Central,Mbakwaku,MCP
2019,Central,Ngoni,Chiyao,Secondary,190,1057,Northern,MCP,MCP
2019,Southern,Chewa,Chilomwe,Secondary,210,891,Central,Other,MCP
2019,Central,Chewa,Chichewa,No formal,114,792,Southern,Mbakwaku,MCP
2019,Central,Ngonde,Chichewa,No formal,188,778,Northern,Independent,MCP
2019,Central,Lambya/Nyiha,English,Primary,244,690,Southern,Mbakwaku,MCP
2019,Central,Ngoni,Chichewa,Primary,261,505,Central,DPP,MCP
2019,Southern,Ngonde,Chilomwe,Primary,333,876,Central,PETRA,MCP
2019,Southern,Chewa,Chichewa,Primary,301,949,Northern,MCP,MCP
2019,Southern,Chewa,Chichewa,Primary,162,705,Central,DPP,MCP
2019,Southern,Lambya/Nyiha,Chichewa,Primary,271,765,Central,UTM,MCP
2019,Central,Ngoni,Chichewa,Primary,248,337,Northern,Other,MCP
2019,Southern,Ngoni,Chichewa,Primary,259,671,Central,DPP,MCP
2019,Central,Chewa,Chiyao,Primary,251,549,Southern,MCP,MCP
2019,Central,Ngonde,Chichewa,Primary,234,615,Central,Other,MCP
2019,Central,Lambya/Nyiha,Chiyao,Tertiary,252,850,Northern,MCP,MCP
2019,Central,Tumbuka,English,Primary,222,435,Southern,MCP,MCP
2019,Southern,Nyanja,Chilomwe,Secondary,438,918,Northern,Mbakwaku,MCP
2019,Northern,Tumbuka,Chitumbuka,Primary,98,330,Central,PETRA,MCP
2019,Northern,Sena,English,Secondary,114,380,Northern,Mbakwaku,MCP
2019,Central,Lambya/Nyiha,Chichewa,Secondary,85,389,Southern,MCP,MCP
2019,Central,Tumbuka,Chichewa,Tertiary,267,469,Northern,MCP,MCP
2019,Central,Nyanja,Chichewa,Primary,239,591,Southern,Other,MCP
2019,Central,Tonga,Chichewa,Secondary,178,745,Southern,Independent,MCP
2019,Northern,Tonga,Chitumbuka,Primary,67,544,Southern,MCP,MCP
2019,Central,Tumbuka,Chichewa,Primary,121,764,Central,PETRA,MCP
2019,Central,Tonga,English,Secondary,259,815,Southern,MCP,MCP
2019,Central,Lomwe,Chichewa,Tertiary,209,644,Southern,UTM,MCP
2019,Northern,Ngonde,Chitumbuka,Secondary,67,443,Northern,Other,MCP
2019,Southern,Sena,Chilomwe,Primary,277,1132,Southern,DPP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Primary,176,788,Northern,MCP,MCP
2019,Southern,Chewa,Chilomwe,Tertiary,481,929,Central,DPP,MCP
2019,Central,Lambya/Nyiha,Chichewa,Secondary,252,421,Central,MCP,MCP
2019,Southern,Lomwe,Chilomwe,Secondary,319,724,Northern,DPP,MCP
2019,Southern,Ngonde,Chichewa,Primary,376,781,Central,DPP,MCP
2019,Central,Tonga,Chichewa,Primary,325,511,Central,MCP,MCP
2019,Southern,Nyanja,Chichewa,Tertiary,232,752,Central,DPP,MCP
2019,Northern,Lambya/Nyiha,Chitumbuka,Primary,161,289,Southern,DPP,MCP
2019,Southern,Yao,Chichewa,Secondary,330,718,Central,Mbakwaku,MCP
2019,Central,Lomwe,Chichewa,No formal,227,796,Central,MCP,MCP
2019,Central,Tonga,Chichewa,No formal,309,601,Southern,MCP,MCP
2019,Southern,Ngoni,Chichewa,Tertiary,261,1011,Northern,Other,MCP
2019,Central,Tonga,Chichewa,Secondary,161,434,Central,MCP,MCP
2019,Southern,Lambya/Nyiha,English,Primary,310,700,Central,DPP,MCP
2019,Central,Nyanja,English,No formal,228,877,Central,MCP,MCP
2019,Central,Ngoni,Chichewa,Primary,166,467,Central,MCP,MCP
2019,Central,Ngoni,Chiyao,Secondary,240,752,Northern,UTM,MCP
2019,Central,Lambya/Nyiha,Chichewa,Tertiary,281,646,Central,PETRA,MCP
2019,Northern,Tumbuka,Chitumbuka,Secondary,30,313,Northern,Mbakwaku,MCP
2019,Central,Yao,Chichewa,Primary,285,512,Central,MCP,MCP
2019,Northern,Yao,Chitumbuka,No formal,127,472,Central,PETRA,MCP
2019,Northern,Tonga,Chitumbuka,Tertiary,182,574,Central,Mbakwaku,MCP
2019,Central,Nyanja,Chichewa,Primary,137,379,Central,MCP,MCP
2019,Central,Nyanja,Chichewa,Secondary,163,729,Southern,PETRA,MCP
2019,Central,Tumbuka,English,Tertiary,307,526,Southern,Independent,MCP
2019,Central,Yao,Chichewa,Primary,266,238,Central,DPP,MCP
2019,Central,Tonga,English,Secondary,244,657,Southern,DPP,MCP
2019,Central,Lomwe,Chichewa,Secondary,202,632,Central,MCP,MCP
2019,Central,Tonga,Chichewa,Primary,348,524,Southern,DPP,MCP
2019,Southern,Chewa,Chilomwe,No formal,438,782,Central,DPP,MCP
2019,Southern,Ngonde,English,Secondary,219,701,Northern,DPP,MCP
2019,Northern,Ngoni,English,Primary,205,451,Southern,PETRA,MCP
2019,Southern,Nyanja,Chilomwe,Primary,219,670,Southern,MCP,MCP
2019,Southern,Ngonde,Chilomwe,Primary,368,518,Central,UTM,MCP
2019,Central,Ngoni,Chichewa,Primary,179,634,Central,DPP,MCP
2019,Northern,Yao,Chitumbuka,Primary,44,574,Central,Mbakwaku,MCP
2019,Northern,Chewa,English,Primary,188,674,Southern,Independent,MCP
2019,Southern,Chewa,Chichewa,Secondary,383,713,Southern,MCP,MCP
2019,Northern,Ngonde,Chichewa,Secondary,96,592,Central,MCP,MCP
2019,Southern,Lambya/Nyiha,Chichewa,No formal,323,825,Central,DPP,MCP
2019,Southern,Tumbuka,Chichewa,No formal,471,683,Northern,PETRA,MCP
2019,Southern,Nyanja,Chilomwe,No formal,410,1334,Northern,MCP,MCP
2019,Southern,Tonga,Chilomwe,Primary,254,839,Southern,UTM,MCP
2019,Central,Ngonde,English,Secondary,156,580,Southern,MCP,MCP
2019,Northern,Yao,Chitumbuka,Secondary,125,439,Central,UTM,MCP
2019,Northern,Nyanja,English,Primary,242,401,Southern,Other,MCP
2019,Southern,Ngonde,Chilomwe,Primary,603,636,Northern,DPP,MCP
2019,Southern,Tumbuka,Chilomwe,No formal,226,464,Southern,MCP,MCP
2019,Central,Chewa,Chichewa,Primary,267,515,Northern,DPP,MCP
2019,Central,Yao,Chichewa,Primary,326,371,Northern,UTM,MCP
2019,Central,Tonga,English,Primary,146,557,Northern,Independent,MCP
2019,Southern,Sena,Chilomwe,Primary,382,966,Southern,DPP,MCP
2019,Central,Lomwe,Chichewa,Tertiary,413,681,Southern,MCP,MCP
2019,Southern,Yao,Chilomwe,Tertiary,298,837,Southern,DPP,MCP
2019,Southern,Lomwe,Chilomwe,No formal,365,875,Northern,DPP,MCP
2019,Central,Ngonde,Chiyao,Primary,334,666,Southern,MCP,MCP
2019,Central,Ngoni,Chichewa,Primary,214,533,Northern,Independent,MCP
2019,Central,Ngonde,English,Tertiary,350,780,Central,MCP,MCP
2019,Northern,Sena,Chitumbuka,Secondary,108,324,Southern,Mbakwaku,MCP
2019,Northern,Sena,English,Primary,238,456,Central,MCP,MCP
2019,Central,Lomwe,Chichewa,No formal,192,874,Central,DPP,MCP
2019,Central,Ngonde,English,No formal,297,641,Southern,DPP,MCP
2019,Southern,Lambya/Nyiha,Chilomwe,Primary,279,941,Central,DPP,MCP
